frame,time,x,y,area,x to arena,y to arena,measure,in trakcing roi
11943,390.645,983.63,224.56,7527.50,nan,nan,nan,False
11944,390.680,985.63,224.70,7536.00,nan,nan,nan,False
11945,390.712,986.86,225.54,7666.50,nan,nan,nan,False
11946,390.755,988.18,225.39,7500.50,nan,nan,nan,False
11947,390.788,989.41,225.45,7435.00,nan,nan,nan,False
11948,390.821,990.72,224.99,7322.00,nan,nan,nan,False
11949,390.854,991.47,225.21,7264.50,nan,nan,nan,False
11950,390.895,992.87,225.90,7535.00,nan,nan,nan,False
11951,390.938,994.85,225.56,7211.00,nan,nan,nan,False
11952,390.973,996.54,225.67,7379.00,nan,nan,nan,False
11953,391.007,996.93,224.82,7116.50,nan,nan,nan,False
11954,391.041,999.38,225.98,7148.50,nan,nan,nan,False
11955,391.077,1002.06,226.49,7585.50,nan,nan,nan,False
11956,391.122,1001.65,226.02,7070.50,nan,nan,nan,False
11957,391.160,1002.91,226.61,6820.00,nan,nan,nan,False
11958,391.192,1004.48,227.71,7047.50,nan,nan,nan,False
11959,391.224,1008.12,227.02,7356.50,nan,nan,nan,False
11960,391.258,1008.54,226.27,7381.00,nan,nan,nan,False
11961,391.301,1009.57,227.65,7051.50,nan,nan,nan,False
11962,391.342,1010.93,229.10,6672.50,nan,nan,nan,False
11963,391.376,1012.60,231.07,6588.50,nan,nan,nan,False
11964,391.407,1013.75,229.80,6506.00,nan,nan,nan,False
11965,391.442,1014.34,229.66,6868.00,nan,nan,nan,False
11966,391.485,1013.48,229.05,6488.00,nan,nan,nan,False
11967,391.515,1010.39,226.71,6993.50,nan,nan,nan,False
11968,391.545,993.26,226.77,7181.50,nan,nan,nan,False
11969,391.576,986.39,225.32,7356.00,nan,nan,nan,False
11970,391.608,983.20,225.57,7635.00,nan,nan,nan,False
11971,391.650,981.48,223.82,7494.50,nan,nan,nan,False
11972,391.680,982.61,223.89,7636.50,nan,nan,nan,False
11973,391.711,984.27,223.38,7511.00,nan,nan,nan,False
11974,391.748,985.91,223.41,7443.50,nan,nan,nan,False
11975,391.777,987.38,224.11,7639.50,nan,nan,nan,False
11976,391.817,988.49,224.16,7285.00,nan,nan,nan,False
11977,391.846,989.66,224.46,7356.50,nan,nan,nan,False
11978,391.876,989.95,223.99,7195.50,nan,nan,nan,False
11979,391.909,990.59,223.58,7259.00,nan,nan,nan,False
11980,391.938,991.59,223.42,7423.00,nan,nan,nan,False
11981,391.980,992.64,223.17,7193.50,nan,nan,nan,False
11982,392.012,995.28,224.66,7157.50,nan,nan,nan,False
11983,392.044,997.92,225.68,7005.00,nan,nan,nan,False
11984,392.074,998.90,224.70,6994.50,nan,nan,nan,False
11985,392.106,1000.06,225.01,7263.50,nan,nan,nan,False
11986,392.155,999.10,224.23,7227.50,nan,nan,nan,False
11987,392.190,1001.44,223.94,7037.50,nan,nan,nan,False
11988,392.223,1003.14,224.99,7239.00,nan,nan,nan,False
11989,392.254,1004.56,225.73,7101.50,nan,nan,nan,False
11990,392.289,1007.61,225.57,7612.00,nan,nan,nan,False
11991,392.335,1007.62,225.18,7117.00,nan,nan,nan,False
11992,392.366,1008.14,225.75,7318.00,nan,nan,nan,False
11993,392.397,1007.44,223.91,6991.00,nan,nan,nan,False
11994,392.429,1011.44,227.08,6602.50,nan,nan,nan,False
11995,392.465,1012.77,228.18,6885.50,nan,nan,nan,False
11996,392.512,1013.40,230.34,6378.00,nan,nan,nan,False
11997,392.543,1013.96,229.22,6611.00,nan,nan,nan,False
11998,392.582,1010.02,227.11,6346.00,nan,nan,nan,False
11999,392.613,1005.36,226.67,6635.50,nan,nan,nan,False
12000,392.644,997.70,226.42,7271.50,nan,nan,nan,False
12001,392.684,989.85,226.64,7393.00,nan,nan,nan,False
12002,392.715,984.86,225.36,7341.50,nan,nan,nan,False
12003,392.745,982.73,224.33,7510.00,nan,nan,nan,False
12004,392.777,983.51,223.80,7474.50,nan,nan,nan,False
12005,392.807,984.45,223.63,7572.50,nan,nan,nan,False
12006,392.851,987.02,224.80,7225.50,nan,nan,nan,False
12007,392.880,987.85,225.04,7298.50,nan,nan,nan,False
12008,392.910,989.15,224.59,7314.00,nan,nan,nan,False
12009,392.943,989.46,223.50,7439.50,nan,nan,nan,False
12010,392.979,989.97,223.42,7472.00,nan,nan,nan,False
12011,393.024,991.36,223.65,7279.50,nan,nan,nan,False
12012,393.054,994.28,225.51,7403.00,nan,nan,nan,False
12013,393.085,994.33,225.04,7371.50,nan,nan,nan,False
12014,393.115,994.66,224.43,7172.50,nan,nan,nan,False
12015,393.147,995.73,224.41,7463.00,nan,nan,nan,False
12016,393.191,995.48,223.54,7118.00,nan,nan,nan,False
12017,393.225,997.15,223.94,7187.00,nan,nan,nan,False
12018,393.257,998.53,224.57,7038.00,nan,nan,nan,False
12019,393.290,998.70,224.25,6992.50,nan,nan,nan,False
12020,393.323,999.77,223.94,7352.50,nan,nan,nan,False
12021,393.366,998.12,223.17,7152.50,nan,nan,nan,False
12022,393.403,1000.45,223.74,7496.00,nan,nan,nan,False
12023,393.433,1000.88,225.47,6908.00,nan,nan,nan,False
12024,393.467,1001.83,225.70,6955.00,nan,nan,nan,False
12025,393.501,1004.60,225.39,7498.50,nan,nan,nan,False
12026,393.542,1001.29,224.59,7258.50,nan,nan,nan,False
12027,393.576,1002.45,223.62,7325.00,nan,nan,nan,False
12028,393.610,1004.33,223.71,7156.00,nan,nan,nan,False
12029,393.644,1005.84,226.20,7004.50,nan,nan,nan,False
12030,393.678,1007.82,226.16,7507.00,nan,nan,nan,False
12031,393.720,1005.85,225.47,6950.50,nan,nan,nan,False
12032,393.751,1006.33,225.21,7207.00,nan,nan,nan,False
12033,393.784,1007.50,224.53,7332.50,nan,nan,nan,False
12034,393.820,1009.29,225.37,7491.00,nan,nan,nan,False
12035,393.854,1012.08,226.76,7633.50,nan,nan,nan,False
12036,393.896,1010.12,228.47,6882.00,nan,nan,nan,False
12037,393.927,1010.73,228.09,7174.50,nan,nan,nan,False
12038,393.960,1008.85,225.53,6993.00,nan,nan,nan,False
12039,393.991,1009.65,226.42,7170.00,nan,nan,nan,False
12040,394.024,1012.12,226.74,7582.00,nan,nan,nan,False
12041,394.069,1009.89,228.04,6232.00,nan,nan,nan,False
12042,394.099,1010.99,227.93,6733.50,nan,nan,nan,False
12043,394.130,1010.30,227.84,6925.00,nan,nan,nan,False
12044,394.160,1009.98,225.93,7104.50,nan,nan,nan,False
12045,394.193,1010.54,225.69,7352.50,nan,nan,nan,False
12046,394.241,1011.69,226.90,6741.50,nan,nan,nan,False
12047,394.277,1012.24,228.36,6447.00,nan,nan,nan,False
12048,394.312,1013.16,229.11,6567.50,nan,nan,nan,False
12049,394.347,1010.85,227.76,6586.50,nan,nan,nan,False
12050,394.379,1012.28,227.30,7109.50,nan,nan,nan,False
12051,394.423,1011.29,226.00,7130.00,nan,nan,nan,False
12052,394.453,1009.23,224.65,6766.00,nan,nan,nan,False
12053,394.486,1011.10,226.92,6518.50,nan,nan,nan,False
12054,394.518,1012.78,228.71,6478.50,nan,nan,nan,False
12055,394.549,1013.96,229.34,6943.50,nan,nan,nan,False
12056,394.591,1011.74,227.64,6594.00,nan,nan,nan,False
12057,394.625,1010.91,226.74,6750.00,nan,nan,nan,False
12058,394.665,1011.04,226.43,6711.00,nan,nan,nan,False
12059,394.700,1010.06,225.55,6604.50,nan,nan,nan,False
12060,394.732,1012.83,226.89,6982.50,nan,nan,nan,False
12061,394.774,1012.42,228.31,6551.50,nan,nan,nan,False
12062,394.808,1011.29,227.86,6538.50,nan,nan,nan,False
12063,394.843,1010.67,226.90,6458.50,nan,nan,nan,False
12064,394.877,1009.50,226.16,6655.00,nan,nan,nan,False
12065,394.910,1011.05,224.99,7099.00,nan,nan,nan,False
12066,394.954,1009.23,224.02,6917.50,nan,nan,nan,False
12067,394.984,1009.29,225.80,6331.50,nan,nan,nan,False
12068,395.015,1010.35,228.04,6529.50,nan,nan,nan,False
12069,395.045,1010.11,227.07,6427.00,nan,nan,nan,False
12070,395.083,1012.79,228.43,7258.00,nan,nan,nan,False
12071,395.124,1009.54,226.99,6680.00,nan,nan,nan,False
12072,395.168,1007.86,224.99,6904.50,nan,nan,nan,False
12073,395.199,1008.71,226.62,6599.00,nan,nan,nan,False
12074,395.231,1011.87,228.49,6748.50,nan,nan,nan,False
12075,395.263,1012.44,228.42,7109.00,nan,nan,nan,False
12076,395.305,1011.16,227.46,6492.50,nan,nan,nan,False
12077,395.336,1011.20,226.66,6790.00,nan,nan,nan,False
12078,395.369,1009.33,225.94,6959.50,nan,nan,nan,False
12079,395.403,1010.23,226.21,6861.00,nan,nan,nan,False
12080,395.437,1011.55,228.28,7354.50,nan,nan,nan,False
12081,395.478,1011.22,228.89,6822.50,nan,nan,nan,False
12082,395.515,1009.71,227.43,6850.00,nan,nan,nan,False
12083,395.547,1009.01,226.64,6976.00,nan,nan,nan,False
12084,395.582,1008.31,225.02,7048.50,nan,nan,nan,False
12085,395.618,1009.43,224.51,7481.50,nan,nan,nan,False
12086,395.660,1009.76,225.47,7240.50,nan,nan,nan,False
12087,395.692,1009.44,226.49,6943.50,nan,nan,nan,False
12088,395.727,1009.96,225.82,7169.50,nan,nan,nan,False
12089,395.761,1008.67,226.19,7291.50,nan,nan,nan,False
12090,395.793,1008.48,225.81,7410.00,nan,nan,nan,False
12091,395.836,1008.25,224.20,7337.50,nan,nan,nan,False
12092,395.867,1007.12,224.45,7346.50,nan,nan,nan,False
12093,395.898,1006.35,225.41,6981.50,nan,nan,nan,False
12094,395.936,1007.56,225.58,7288.00,nan,nan,nan,False
12095,395.966,1009.14,226.63,7655.00,nan,nan,nan,False
12096,396.010,1005.52,225.77,6994.50,nan,nan,nan,False
12097,396.043,1004.50,225.38,7181.00,nan,nan,nan,False
12098,396.077,1003.49,224.81,7107.50,nan,nan,nan,False
12099,396.113,1002.54,225.26,6876.00,nan,nan,nan,False
12100,396.145,1003.65,225.69,7429.00,nan,nan,nan,False
12101,396.190,1002.12,226.06,7112.50,nan,nan,nan,False
12102,396.224,1004.27,226.59,7295.50,nan,nan,nan,False
12103,396.257,1003.42,226.15,7232.50,nan,nan,nan,False
12104,396.288,999.54,225.24,7240.50,nan,nan,nan,False
12105,396.324,999.71,224.78,7384.50,nan,nan,nan,False
12106,396.376,998.03,225.45,7166.50,nan,nan,nan,False
12107,396.411,998.68,226.67,7210.00,nan,nan,nan,False
12108,396.445,998.44,226.39,7215.50,nan,nan,nan,False
12109,396.479,997.37,226.35,7321.50,nan,nan,nan,False
12110,396.512,996.60,225.79,7445.50,nan,nan,nan,False
12111,396.553,994.28,225.54,7179.50,nan,nan,nan,False
12112,396.584,993.26,225.79,7309.50,nan,nan,nan,False
12113,396.615,993.07,226.66,7243.00,nan,nan,nan,False
12114,396.645,993.01,226.86,7213.00,nan,nan,nan,False
12115,396.676,993.39,227.22,7517.50,nan,nan,nan,False
12116,396.721,992.09,227.01,7224.50,nan,nan,nan,False
12117,396.752,990.90,226.99,7429.00,nan,nan,nan,False
12118,396.790,988.80,226.24,7286.00,nan,nan,nan,False
12119,396.827,988.43,226.46,7393.50,nan,nan,nan,False
12120,396.861,989.14,227.45,7591.00,nan,nan,nan,False
12121,396.907,988.84,228.52,7469.50,nan,nan,nan,False
12122,396.938,987.91,228.42,7377.00,nan,nan,nan,False
12123,396.968,986.56,227.65,7370.00,nan,nan,nan,False
12124,396.999,985.48,227.84,7506.50,nan,nan,nan,False
12125,397.029,985.00,227.08,7833.50,nan,nan,nan,False
12126,397.071,984.29,226.95,7541.00,nan,nan,nan,False
12127,397.102,983.42,228.30,7486.50,nan,nan,nan,False
12128,397.135,983.23,229.17,7398.50,nan,nan,nan,False
12129,397.169,982.17,228.57,7462.50,nan,nan,nan,False
12130,397.207,981.63,228.81,7714.00,nan,nan,nan,False
12131,397.248,978.90,227.97,7572.00,nan,nan,nan,False
12132,397.279,977.87,227.32,7576.00,nan,nan,nan,False
12133,397.310,977.78,227.93,7651.00,nan,nan,nan,False
12134,397.342,976.52,228.89,7449.00,nan,nan,nan,False
12135,397.374,976.77,229.79,7665.00,nan,nan,nan,False
12136,397.415,975.80,229.82,7433.50,nan,nan,nan,False
12137,397.444,976.30,229.44,7262.50,nan,nan,nan,False
12138,397.478,972.06,228.52,7553.00,nan,nan,nan,False
12139,397.509,971.73,227.62,7462.00,nan,nan,nan,False
12140,397.545,970.03,228.14,7819.00,nan,nan,nan,False
12141,397.592,971.48,229.22,7384.00,nan,nan,nan,False
12142,397.627,971.91,230.40,7252.50,nan,nan,nan,False
12143,397.662,971.78,231.33,7423.50,nan,nan,nan,False
12144,397.693,969.88,230.50,7213.50,nan,nan,nan,False
12145,397.726,967.75,229.75,7571.00,nan,nan,nan,False
12146,397.771,965.80,229.86,7415.00,nan,nan,nan,False
12147,397.800,965.32,229.51,7339.00,nan,nan,nan,False
12148,397.834,965.95,231.74,7287.50,nan,nan,nan,False
12149,397.868,967.95,232.77,7358.00,nan,nan,nan,False
12150,397.902,974.02,232.80,7346.50,nan,nan,nan,False
12151,397.947,980.07,229.66,7511.50,nan,nan,nan,False
12152,397.977,983.14,227.07,7418.50,nan,nan,nan,False
12153,398.010,983.99,222.95,7301.00,nan,nan,nan,False
12154,398.050,984.17,223.07,7347.00,nan,nan,nan,False
12155,398.079,984.20,223.38,7525.50,nan,nan,nan,False
12156,398.123,985.08,225.60,7469.00,nan,nan,nan,False
12157,398.156,984.79,227.12,7465.00,nan,nan,nan,False
12158,398.189,982.19,227.10,7503.00,nan,nan,nan,False
12159,398.223,978.47,226.09,7501.00,nan,nan,nan,False
12160,398.252,977.36,226.37,7726.00,nan,nan,nan,False
12161,398.293,976.03,225.99,7620.00,nan,nan,nan,False
12162,398.327,975.49,227.54,7567.00,nan,nan,nan,False
12163,398.360,975.38,228.19,7551.00,nan,nan,nan,False
12164,398.393,974.18,228.70,7679.50,nan,nan,nan,False
12165,398.425,973.29,228.17,7745.50,nan,nan,nan,False
12166,398.473,972.47,227.58,7490.00,nan,nan,nan,False
12167,398.505,970.17,228.39,7614.50,nan,nan,nan,False
12168,398.536,972.95,231.07,7284.00,nan,nan,nan,False
12169,398.566,975.25,231.09,7295.50,nan,nan,nan,False
12170,398.599,978.99,231.22,7595.00,nan,nan,nan,False
12171,398.640,985.53,228.48,7262.00,nan,nan,nan,False
12172,398.669,990.24,227.89,7124.50,nan,nan,nan,False
12173,398.702,992.50,228.90,7038.00,nan,nan,nan,False
12174,398.737,991.69,226.42,7040.00,nan,nan,nan,False
12175,398.767,991.05,225.19,7202.50,nan,nan,nan,False
12176,398.807,989.97,224.09,7168.50,nan,nan,nan,False
12177,398.837,990.61,224.88,7143.00,nan,nan,nan,False
12178,398.871,990.11,226.52,7151.50,nan,nan,nan,False
12179,398.900,988.18,225.69,7212.50,nan,nan,nan,False
12180,398.933,988.37,226.54,7320.50,nan,nan,nan,False
12181,398.974,987.40,225.98,8011.50,nan,nan,nan,False
12182,399.008,983.97,224.87,7245.50,nan,nan,nan,False
12183,399.038,981.96,224.74,7312.00,nan,nan,nan,False
12184,399.069,979.44,225.94,7287.50,nan,nan,nan,False
12185,399.100,979.36,225.75,7468.50,nan,nan,nan,False
12186,399.140,977.89,227.26,7359.50,nan,nan,nan,False
12187,399.169,976.51,228.29,7420.50,nan,nan,nan,False
12188,399.201,975.19,227.55,7302.50,nan,nan,nan,False
12189,399.234,974.67,226.50,7042.50,nan,nan,nan,False
12190,399.269,972.46,226.64,7456.50,nan,nan,nan,False
12191,399.309,974.52,225.89,7087.50,nan,nan,nan,False
12192,399.342,982.76,226.00,7212.50,nan,nan,nan,False
12193,399.373,988.28,224.38,7065.50,nan,nan,nan,False
12194,399.402,990.92,224.58,6921.50,nan,nan,nan,False
12195,399.435,991.98,225.03,7131.00,nan,nan,nan,False
12196,399.477,991.95,224.05,6998.00,nan,nan,nan,False
12197,399.510,990.56,223.94,6992.00,nan,nan,nan,False
12198,399.542,989.76,223.66,6946.50,nan,nan,nan,False
12199,399.576,988.93,225.06,7174.00,nan,nan,nan,False
12200,399.611,987.97,225.18,7276.50,nan,nan,nan,False
12201,399.660,986.66,225.80,7154.50,nan,nan,nan,False
12202,399.700,985.62,226.66,7306.50,nan,nan,nan,False
12203,399.733,983.46,225.47,7217.50,nan,nan,nan,False
12204,399.764,981.25,224.13,7303.50,nan,nan,nan,False
12205,399.795,980.22,224.73,7404.50,nan,nan,nan,False
12206,399.843,978.75,225.23,7351.50,nan,nan,nan,False
12207,399.878,976.89,225.14,7235.50,nan,nan,nan,False
12208,399.911,975.42,225.90,7140.50,nan,nan,nan,False
12209,399.944,975.17,226.22,7306.50,nan,nan,nan,False
12210,399.979,975.15,227.76,7233.50,nan,nan,nan,False
12211,400.025,974.04,227.86,7000.50,nan,nan,nan,False
12212,400.060,973.00,228.84,7046.50,nan,nan,nan,False
12213,400.093,972.03,228.78,7004.50,nan,nan,nan,False
12214,400.127,974.18,229.76,7050.00,nan,nan,nan,False
12215,400.160,979.56,229.98,7504.00,nan,nan,nan,False
12216,400.203,987.45,229.09,7263.00,nan,nan,nan,False
12217,400.236,992.72,230.15,6994.00,nan,nan,nan,False
12218,400.267,994.23,228.07,6767.00,nan,nan,nan,False
12219,400.296,992.71,225.54,6903.50,nan,nan,nan,False
12220,400.327,991.91,224.34,7248.00,nan,nan,nan,False
12221,400.371,991.10,225.22,6996.50,nan,nan,nan,False
12222,400.402,990.75,225.19,7231.00,nan,nan,nan,False
12223,400.436,989.71,225.29,7006.50,nan,nan,nan,False
12224,400.471,988.25,226.09,7001.00,nan,nan,nan,False
12225,400.506,988.39,225.64,7266.50,nan,nan,nan,False
12226,400.551,986.58,225.15,7258.00,nan,nan,nan,False
12227,400.580,984.43,224.10,7369.00,nan,nan,nan,False
12228,400.610,983.47,225.05,7361.00,nan,nan,nan,False
12229,400.643,981.94,226.21,7358.00,nan,nan,nan,False
12230,400.675,981.95,226.75,7562.50,nan,nan,nan,False
12231,400.722,979.63,226.20,7379.50,nan,nan,nan,False
12232,400.753,978.71,226.59,7255.50,nan,nan,nan,False
12233,400.787,983.05,226.39,7398.50,nan,nan,nan,False
12234,400.821,989.09,223.17,7222.00,nan,nan,nan,False
12235,400.856,992.05,222.58,7109.00,nan,nan,nan,False
12236,400.899,997.05,222.22,7071.00,nan,nan,nan,False
12237,400.928,997.28,221.37,6899.50,nan,nan,nan,False
12238,400.965,996.47,220.58,6803.00,nan,nan,nan,False
12239,400.997,995.01,220.61,6880.00,nan,nan,nan,False
12240,401.028,995.81,219.89,7074.50,nan,nan,nan,False
12241,401.068,994.38,221.62,6933.00,nan,nan,nan,False
12242,401.101,992.80,221.25,7163.00,nan,nan,nan,False
12243,401.133,991.70,221.55,7075.50,nan,nan,nan,False
12244,401.163,990.31,220.84,7127.00,nan,nan,nan,False
12245,401.195,990.29,221.33,7409.00,nan,nan,nan,False
12246,401.238,988.63,220.82,7230.50,nan,nan,nan,False
12247,401.269,987.97,220.95,7279.00,nan,nan,nan,False
12248,401.298,986.62,221.50,7403.00,nan,nan,nan,False
12249,401.328,985.57,220.84,7255.50,nan,nan,nan,False
12250,401.363,985.05,221.47,7438.50,nan,nan,nan,False
12251,401.408,984.12,221.42,7394.00,nan,nan,nan,False
12252,401.443,982.77,222.21,7655.50,nan,nan,nan,False
12253,401.473,981.95,221.87,7491.50,nan,nan,nan,False
12254,401.503,980.55,222.12,7582.50,nan,nan,nan,False
12255,401.533,979.90,222.26,7734.00,nan,nan,nan,False
12256,401.574,978.44,223.03,7566.50,nan,nan,nan,False
12257,401.605,977.90,222.85,7692.00,nan,nan,nan,False
12258,401.636,976.73,223.09,7644.00,nan,nan,nan,False
12259,401.670,975.65,223.41,7703.50,nan,nan,nan,False
12260,401.704,974.98,223.26,7774.50,nan,nan,nan,False
12261,401.748,974.72,223.23,7724.00,nan,nan,nan,False
12262,401.782,974.11,223.27,7733.50,nan,nan,nan,False
12263,401.812,973.44,223.94,7591.00,nan,nan,nan,False
12264,401.846,972.41,224.19,7662.50,nan,nan,nan,False
12265,401.878,972.01,224.03,7697.50,nan,nan,nan,False
12266,401.923,972.62,224.65,7362.50,nan,nan,nan,False
12267,401.952,970.52,224.60,7744.50,nan,nan,nan,False
12268,401.984,970.67,224.78,7667.50,nan,nan,nan,False
12269,402.016,970.72,225.02,7551.00,nan,nan,nan,False
12270,402.046,969.61,224.76,7872.50,nan,nan,nan,False
12271,402.088,969.21,225.01,7733.50,nan,nan,nan,False
12272,402.120,968.94,225.67,7688.50,nan,nan,nan,False
12273,402.155,968.47,225.80,7649.50,nan,nan,nan,False
12274,402.193,968.71,225.92,7717.50,nan,nan,nan,False
12275,402.224,968.49,225.72,7739.50,nan,nan,nan,False
12276,402.267,968.50,225.95,7626.50,nan,nan,nan,False
12277,402.299,968.23,226.13,7683.50,nan,nan,nan,False
12278,402.329,967.72,226.92,7626.50,nan,nan,nan,False
12279,402.361,967.47,226.97,7561.50,nan,nan,nan,False
12280,402.396,967.00,226.88,7821.00,nan,nan,nan,False
12281,402.441,967.36,227.15,7543.50,nan,nan,nan,False
12282,402.476,967.23,226.86,7730.00,nan,nan,nan,False
12283,402.507,967.02,227.57,7622.50,nan,nan,nan,False
12284,402.537,966.91,227.77,7645.00,nan,nan,nan,False
12285,402.568,966.89,227.38,7838.00,nan,nan,nan,False
12286,402.620,966.63,227.54,7583.00,nan,nan,nan,False
12287,402.655,966.69,227.89,7636.50,nan,nan,nan,False
12288,402.689,966.77,228.24,7630.00,nan,nan,nan,False
12289,402.720,965.56,227.70,7800.00,nan,nan,nan,False
12290,402.754,965.74,227.34,7993.00,nan,nan,nan,False
12291,402.795,966.10,227.73,7765.00,nan,nan,nan,False
12292,402.829,966.25,228.04,7745.50,nan,nan,nan,False
12293,402.862,966.13,228.34,7795.50,nan,nan,nan,False
12294,402.896,966.43,228.20,7611.50,nan,nan,nan,False
12295,402.929,965.96,228.62,7869.00,nan,nan,nan,False
12296,402.974,965.93,228.38,7846.50,nan,nan,nan,False
12297,403.004,965.81,228.51,7868.00,nan,nan,nan,False
12298,403.040,965.52,228.91,7758.50,nan,nan,nan,False
12299,403.069,965.67,228.35,7882.00,nan,nan,nan,False
12300,403.102,966.18,228.74,7908.00,nan,nan,nan,False
12301,403.143,965.75,228.64,7802.50,nan,nan,nan,False
12302,403.174,965.89,228.22,7755.00,nan,nan,nan,False
12303,403.205,966.00,228.46,7876.00,nan,nan,nan,False
12304,403.236,966.26,228.82,7845.50,nan,nan,nan,False
12305,403.271,966.07,228.82,8051.50,nan,nan,nan,False
12306,403.313,966.52,229.15,8004.00,nan,nan,nan,False
12307,403.344,966.46,228.97,7878.50,nan,nan,nan,False
12308,403.377,966.33,228.88,8007.50,nan,nan,nan,False
12309,403.412,966.74,228.44,7827.00,nan,nan,nan,False
12310,403.452,967.26,228.16,8053.00,nan,nan,nan,False
12311,403.496,967.10,228.82,7904.00,nan,nan,nan,False
12312,403.535,967.32,228.99,8017.50,nan,nan,nan,False
12313,403.570,967.41,228.53,7952.00,nan,nan,nan,False
12314,403.603,967.97,228.92,7981.00,nan,nan,nan,False
12315,403.637,967.71,228.98,8087.50,nan,nan,nan,False
12316,403.681,967.55,228.89,7884.00,nan,nan,nan,False
12317,403.713,968.38,229.38,7851.00,nan,nan,nan,False
12318,403.746,968.55,229.05,7951.50,nan,nan,nan,False
12319,403.779,968.35,229.53,8085.00,nan,nan,nan,False
12320,403.813,968.56,229.20,8023.00,nan,nan,nan,False
12321,403.861,968.85,229.00,8007.50,nan,nan,nan,False
12322,403.895,969.00,229.06,8048.50,nan,nan,nan,False
12323,403.927,969.29,229.04,8087.50,nan,nan,nan,False
12324,403.958,969.31,229.02,7988.00,nan,nan,nan,False
12325,403.991,970.05,229.69,8264.00,nan,nan,nan,False
12326,404.033,970.05,229.71,8182.00,nan,nan,nan,False
12327,404.063,970.03,230.10,8091.50,nan,nan,nan,False
12328,404.095,970.65,230.02,8118.50,nan,nan,nan,False
12329,404.129,970.54,229.75,8146.00,nan,nan,nan,False
12330,404.163,970.66,229.71,8238.00,nan,nan,nan,False
12331,404.208,971.39,229.68,8073.50,nan,nan,nan,False
12332,404.243,971.26,229.49,8281.00,nan,nan,nan,False
12333,404.278,971.02,230.04,8346.50,nan,nan,nan,False
12334,404.310,972.18,229.84,8217.50,nan,nan,nan,False
12335,404.340,971.80,230.17,8516.50,nan,nan,nan,False
12336,404.381,972.35,230.02,8259.00,nan,nan,nan,False
12337,404.414,972.51,230.43,8232.00,nan,nan,nan,False
12338,404.446,972.77,230.95,8280.50,nan,nan,nan,False
12339,404.479,973.15,231.02,8309.50,nan,nan,nan,False
12340,404.511,974.66,230.91,7994.50,nan,nan,nan,False
12341,404.555,974.18,230.87,8227.50,nan,nan,nan,False
12342,404.586,974.33,231.40,8094.00,nan,nan,nan,False
12343,404.619,975.54,231.56,8200.50,nan,nan,nan,False
12344,404.649,975.58,230.23,8219.50,nan,nan,nan,False
12345,404.684,976.26,231.34,8295.00,nan,nan,nan,False
12346,404.725,976.75,231.04,8190.50,nan,nan,nan,False
12347,404.776,977.27,230.87,8126.00,nan,nan,nan,False
12348,404.805,978.51,231.43,8040.00,nan,nan,nan,False
12349,404.836,978.65,231.59,8086.00,nan,nan,nan,False
12350,404.865,979.27,230.96,8414.50,nan,nan,nan,False
12351,404.908,979.71,231.66,8046.50,nan,nan,nan,False
12352,404.939,981.32,232.09,8217.00,nan,nan,nan,False
12353,404.970,981.53,230.92,8022.50,nan,nan,nan,False
12354,405.001,982.51,231.05,8075.50,nan,nan,nan,False
12355,405.032,983.02,231.71,8430.00,nan,nan,nan,False
12356,405.075,983.86,231.59,8139.50,nan,nan,nan,False
12357,405.111,984.25,231.73,8164.50,nan,nan,nan,False
12358,405.142,985.19,232.05,8047.00,nan,nan,nan,False
12359,405.171,986.38,232.14,8124.00,nan,nan,nan,False
12360,405.202,986.12,232.18,8216.00,nan,nan,nan,False
12361,405.243,985.93,231.47,8155.50,nan,nan,nan,False
12362,405.272,985.28,231.21,8207.50,nan,nan,nan,False
12363,405.304,987.07,233.48,8178.50,nan,nan,nan,False
12364,405.338,988.76,234.27,8227.00,nan,nan,nan,False
12365,405.371,989.46,235.12,8447.50,nan,nan,nan,False
12366,405.413,989.02,233.69,8211.00,nan,nan,nan,False
12367,405.446,991.47,234.70,8268.50,nan,nan,nan,False
12368,405.479,992.04,233.42,8094.00,nan,nan,nan,False
12369,405.518,991.59,231.84,8030.00,nan,nan,nan,False
12370,405.547,992.21,232.29,8136.50,nan,nan,nan,False
12371,405.588,993.22,233.31,7854.50,nan,nan,nan,False
12372,405.619,994.67,234.13,8009.50,nan,nan,nan,False
12373,405.652,994.84,234.17,7902.50,nan,nan,nan,False
12374,405.683,986.02,233.02,8089.00,nan,nan,nan,False
12375,405.714,982.57,229.95,8222.00,nan,nan,nan,False
12376,405.758,980.76,229.05,8034.00,nan,nan,nan,False
12377,405.789,979.45,227.23,8083.50,nan,nan,nan,False
12378,405.819,980.85,226.38,7978.00,nan,nan,nan,False
12379,405.849,980.49,225.57,7953.50,nan,nan,nan,False
12380,405.879,981.00,225.35,8228.50,nan,nan,nan,False
12381,405.924,981.97,225.51,7882.50,nan,nan,nan,False
12382,405.958,982.86,224.23,7953.50,nan,nan,nan,False
12383,405.988,985.31,224.47,7978.50,nan,nan,nan,False
12384,406.022,986.81,224.57,7913.00,nan,nan,nan,False
12385,406.053,987.30,224.64,7961.50,nan,nan,nan,False
12386,406.098,988.70,224.02,7615.50,nan,nan,nan,False
12387,406.130,991.01,225.03,7591.00,nan,nan,nan,False
12388,406.163,992.62,224.91,7764.00,nan,nan,nan,False
12389,406.196,993.32,224.92,7366.50,nan,nan,nan,False
