frame,time,x,y,area,x to arena,y to arena,measure,in trakcing roi
12480,396.436,290.86,248.25,5873.00,nan,nan,nan,False
12481,396.478,291.14,248.32,5714.00,nan,nan,nan,False
12482,396.506,291.15,248.29,5729.00,nan,nan,nan,False
12483,396.535,291.27,248.71,5741.50,nan,nan,nan,False
12484,396.567,291.71,248.69,5772.00,nan,nan,nan,False
12485,396.598,291.65,249.10,5809.50,nan,nan,nan,False
12486,396.637,291.76,248.70,5791.00,nan,nan,nan,False
12487,396.670,291.46,248.80,5773.50,nan,nan,nan,False
12488,396.703,291.69,249.02,5794.50,nan,nan,nan,False
12489,396.740,291.67,249.07,5801.00,nan,nan,nan,False
12490,396.773,291.80,248.98,5875.50,nan,nan,nan,False
12491,396.813,291.90,249.06,5828.00,nan,nan,nan,False
12492,396.842,291.79,249.35,5855.50,nan,nan,nan,False
12493,396.870,291.42,249.27,5894.00,nan,nan,nan,False
12494,396.904,291.87,249.30,5886.50,nan,nan,nan,False
12495,396.937,291.41,249.55,5935.50,nan,nan,nan,False
12496,396.980,292.03,249.38,5860.50,nan,nan,nan,False
12497,397.013,291.71,249.49,5893.00,nan,nan,nan,False
12498,397.042,291.73,249.45,5851.00,nan,nan,nan,False
12499,397.071,291.85,249.54,5907.50,nan,nan,nan,False
12500,397.104,291.46,249.79,5963.00,nan,nan,nan,False
12501,397.153,291.63,249.46,5904.00,nan,nan,nan,False
12502,397.186,291.65,249.33,5878.50,nan,nan,nan,False
12503,397.219,292.01,249.12,5866.50,nan,nan,nan,False
12504,397.247,292.28,249.18,5896.50,nan,nan,nan,False
12505,397.276,292.29,249.29,6000.00,nan,nan,nan,False
12506,397.315,291.91,249.34,5940.00,nan,nan,nan,False
12507,397.344,291.93,249.57,5892.00,nan,nan,nan,False
12508,397.378,291.84,249.88,5935.00,nan,nan,nan,False
12509,397.411,291.73,249.87,5910.50,nan,nan,nan,False
12510,397.441,291.46,249.87,5996.00,nan,nan,nan,False
12511,397.480,292.32,249.02,5966.50,nan,nan,nan,False
12512,397.508,292.03,249.12,5920.50,nan,nan,nan,False
12513,397.542,291.91,250.07,5899.00,nan,nan,nan,False
12514,397.570,291.58,250.00,5951.00,nan,nan,nan,False
12515,397.604,291.51,249.93,5982.00,nan,nan,nan,False
12516,397.646,291.89,250.06,5952.00,nan,nan,nan,False
12517,397.675,291.73,250.15,5968.50,nan,nan,nan,False
12518,397.705,291.81,249.92,5961.50,nan,nan,nan,False
12519,397.734,291.86,250.07,5921.50,nan,nan,nan,False
12520,397.762,291.80,250.26,5982.00,nan,nan,nan,False
12521,397.804,291.70,250.49,5937.00,nan,nan,nan,False
12522,397.836,291.58,250.68,5968.00,nan,nan,nan,False
12523,397.868,291.34,250.82,5974.00,nan,nan,nan,False
12524,397.898,291.31,250.88,5958.50,nan,nan,nan,False
12525,397.933,291.48,250.57,6029.50,nan,nan,nan,False
12526,397.972,291.66,250.58,5995.00,nan,nan,nan,False
12527,398.002,291.30,250.70,6015.50,nan,nan,nan,False
12528,398.030,291.07,251.32,5997.00,nan,nan,nan,False
12529,398.061,290.94,251.24,6006.50,nan,nan,nan,False
12530,398.090,291.14,250.93,6024.00,nan,nan,nan,False
12531,398.128,290.87,251.07,5993.00,nan,nan,nan,False
12532,398.160,290.78,251.03,5981.50,nan,nan,nan,False
12533,398.188,290.90,251.27,5977.50,nan,nan,nan,False
12534,398.218,290.91,251.28,5976.50,nan,nan,nan,False
12535,398.246,291.10,251.02,6019.50,nan,nan,nan,False
12536,398.288,291.10,251.16,5991.00,nan,nan,nan,False
12537,398.325,290.62,251.48,5953.50,nan,nan,nan,False
12538,398.354,290.82,251.51,6007.00,nan,nan,nan,False
12539,398.382,290.50,251.58,5963.00,nan,nan,nan,False
12540,398.411,290.60,251.59,6068.00,nan,nan,nan,False
12541,398.450,290.24,251.63,5972.00,nan,nan,nan,False
12542,398.478,290.41,251.62,5996.00,nan,nan,nan,False
12543,398.508,290.36,251.64,5981.00,nan,nan,nan,False
12544,398.536,290.39,251.26,5928.50,nan,nan,nan,False
12545,398.569,290.19,251.63,6044.50,nan,nan,nan,False
12546,398.608,290.24,251.42,6014.00,nan,nan,nan,False
12547,398.641,290.28,251.85,5959.50,nan,nan,nan,False
12548,398.671,289.94,251.88,5927.50,nan,nan,nan,False
12549,398.709,290.07,251.91,5961.00,nan,nan,nan,False
12550,398.741,289.78,251.96,6032.00,nan,nan,nan,False
12551,398.782,289.43,251.92,6000.00,nan,nan,nan,False
12552,398.812,289.41,251.87,5961.50,nan,nan,nan,False
12553,398.841,289.50,252.12,5916.00,nan,nan,nan,False
12554,398.869,289.47,252.00,5927.50,nan,nan,nan,False
12555,398.902,289.71,251.69,6068.50,nan,nan,nan,False
12556,398.941,289.30,251.79,5910.00,nan,nan,nan,False
12557,398.970,289.25,251.75,6002.00,nan,nan,nan,False
12558,398.999,289.12,252.27,5935.00,nan,nan,nan,False
12559,399.027,289.35,252.44,5906.00,nan,nan,nan,False
12560,399.056,289.47,252.01,6043.50,nan,nan,nan,False
12561,399.101,289.42,252.25,5925.50,nan,nan,nan,False
12562,399.132,289.59,252.44,5929.50,nan,nan,nan,False
12563,399.160,289.29,252.67,5925.00,nan,nan,nan,False
12564,399.188,289.20,252.82,5957.00,nan,nan,nan,False
12565,399.218,289.11,252.55,5972.50,nan,nan,nan,False
12566,399.258,289.00,252.69,5902.00,nan,nan,nan,False
12567,399.286,289.17,252.87,5948.00,nan,nan,nan,False
12568,399.318,289.17,252.72,5935.00,nan,nan,nan,False
12569,399.351,288.74,252.90,5936.00,nan,nan,nan,False
12570,399.383,288.75,252.99,6002.00,nan,nan,nan,False
12571,399.423,288.78,252.96,5935.00,nan,nan,nan,False
12572,399.455,288.53,253.14,5978.00,nan,nan,nan,False
12573,399.494,288.89,252.89,5916.50,nan,nan,nan,False
12574,399.524,288.71,252.80,5931.50,nan,nan,nan,False
12575,399.554,288.69,253.05,5977.00,nan,nan,nan,False
12576,399.595,288.60,252.90,5920.50,nan,nan,nan,False
12577,399.625,288.65,253.03,5953.50,nan,nan,nan,False
12578,399.656,288.83,252.95,5914.00,nan,nan,nan,False
12579,399.685,288.89,253.22,5939.50,nan,nan,nan,False
12580,399.713,288.85,253.11,5914.50,nan,nan,nan,False
12581,399.752,288.76,252.85,5940.00,nan,nan,nan,False
12582,399.781,288.97,253.21,5907.50,nan,nan,nan,False
12583,399.813,288.78,253.32,5911.00,nan,nan,nan,False
12584,399.842,288.31,253.45,5999.50,nan,nan,nan,False
12585,399.876,288.53,253.62,6022.00,nan,nan,nan,False
12586,399.915,288.44,253.36,5981.50,nan,nan,nan,False
12587,399.943,288.42,253.39,5980.00,nan,nan,nan,False
12588,399.974,288.68,253.45,5910.00,nan,nan,nan,False
12589,400.002,288.91,253.58,5894.00,nan,nan,nan,False
12590,400.030,288.34,253.53,6015.50,nan,nan,nan,False
12591,400.070,288.60,253.82,5994.50,nan,nan,nan,False
12592,400.104,288.48,253.83,5916.00,nan,nan,nan,False
12593,400.136,288.72,253.70,5916.00,nan,nan,nan,False
12594,400.168,288.91,253.59,5873.00,nan,nan,nan,False
12595,400.197,288.67,253.66,5985.50,nan,nan,nan,False
12596,400.236,288.67,253.49,5923.50,nan,nan,nan,False
12597,400.265,288.72,253.35,5915.50,nan,nan,nan,False
12598,400.300,288.66,253.08,5928.00,nan,nan,nan,False
12599,400.329,288.84,253.40,5898.50,nan,nan,nan,False
12600,400.361,288.54,253.40,5980.50,nan,nan,nan,False
12601,400.401,288.79,253.20,5940.00,nan,nan,nan,False
12602,400.430,288.88,253.36,5888.50,nan,nan,nan,False
12603,400.463,288.71,253.10,5910.50,nan,nan,nan,False
12604,400.493,288.76,253.37,5854.50,nan,nan,nan,False
12605,400.523,288.60,253.46,5976.50,nan,nan,nan,False
12606,400.565,288.69,253.52,5873.50,nan,nan,nan,False
12607,400.595,288.37,253.78,5875.50,nan,nan,nan,False
12608,400.630,288.45,254.03,5821.50,nan,nan,nan,False
12609,400.670,288.58,253.67,5910.50,nan,nan,nan,False
12610,400.704,288.17,253.59,5965.50,nan,nan,nan,False
12611,400.744,288.67,253.71,5876.50,nan,nan,nan,False
12612,400.774,288.34,253.50,5848.50,nan,nan,nan,False
12613,400.804,288.82,253.54,5871.00,nan,nan,nan,False
12614,400.836,288.60,253.80,5867.50,nan,nan,nan,False
12615,400.869,288.36,254.36,5946.00,nan,nan,nan,False
12616,400.913,288.26,254.01,5892.50,nan,nan,nan,False
12617,400.944,288.60,254.12,5820.00,nan,nan,nan,False
12618,400.976,288.34,254.07,5924.50,nan,nan,nan,False
12619,401.006,287.81,254.37,5855.50,nan,nan,nan,False
12620,401.036,287.87,254.38,6010.50,nan,nan,nan,False
12621,401.074,287.73,254.46,5928.50,nan,nan,nan,False
12622,401.109,288.03,254.53,5908.50,nan,nan,nan,False
12623,401.138,287.90,254.28,5915.00,nan,nan,nan,False
12624,401.170,288.05,254.33,5876.00,nan,nan,nan,False
12625,401.203,287.67,254.45,5975.50,nan,nan,nan,False
12626,401.246,287.88,254.05,5931.00,nan,nan,nan,False
12627,401.274,287.70,254.91,5918.50,nan,nan,nan,False
12628,401.304,287.72,254.56,5933.50,nan,nan,nan,False
12629,401.335,288.11,254.45,5869.50,nan,nan,nan,False
12630,401.364,287.95,254.35,6003.00,nan,nan,nan,False
12631,401.407,287.98,254.36,5853.00,nan,nan,nan,False
12632,401.437,288.17,254.46,5935.00,nan,nan,nan,False
12633,401.474,288.13,254.85,5858.50,nan,nan,nan,False
12634,401.504,288.07,254.13,5838.50,nan,nan,nan,False
12635,401.537,288.29,254.55,5919.50,nan,nan,nan,False
12636,401.581,287.93,254.86,5880.00,nan,nan,nan,False
12637,401.613,287.89,254.96,5860.00,nan,nan,nan,False
12638,401.646,288.07,254.68,5810.00,nan,nan,nan,False
12639,401.681,288.12,254.65,5813.00,nan,nan,nan,False
12640,401.712,287.88,254.74,5909.50,nan,nan,nan,False
12641,401.756,287.81,255.05,5862.00,nan,nan,nan,False
12642,401.786,288.14,254.91,5783.00,nan,nan,nan,False
12643,401.820,287.92,254.87,5815.00,nan,nan,nan,False
12644,401.853,288.04,255.08,5844.00,nan,nan,nan,False
12645,401.892,288.09,254.77,5927.50,nan,nan,nan,False
12646,401.936,288.01,254.92,5856.50,nan,nan,nan,False
12647,401.970,288.01,254.70,5830.00,nan,nan,nan,False
12648,402.001,288.12,254.62,5831.50,nan,nan,nan,False
12649,402.033,288.17,254.57,5747.50,nan,nan,nan,False
12650,402.062,287.94,254.96,5850.50,nan,nan,nan,False
12651,402.103,288.13,254.71,5816.00,nan,nan,nan,False
12652,402.132,288.00,254.80,5823.00,nan,nan,nan,False
12653,402.162,288.09,255.01,5804.50,nan,nan,nan,False
12654,402.191,288.00,254.82,5835.50,nan,nan,nan,False
12655,402.221,288.29,254.72,5807.50,nan,nan,nan,False
12656,402.260,287.81,254.72,5767.00,nan,nan,nan,False
12657,402.295,288.13,254.77,5805.50,nan,nan,nan,False
12658,402.325,288.01,254.84,5787.00,nan,nan,nan,False
12659,402.354,287.95,254.49,5776.50,nan,nan,nan,False
12660,402.384,288.13,254.72,5812.00,nan,nan,nan,False
12661,402.424,287.89,254.46,5744.00,nan,nan,nan,False
12662,402.453,288.05,254.40,5757.00,nan,nan,nan,False
12663,402.482,288.14,254.61,5773.50,nan,nan,nan,False
12664,402.510,287.65,254.48,5739.00,nan,nan,nan,False
12665,402.541,287.99,254.59,5796.00,nan,nan,nan,False
12666,402.585,287.97,254.30,5728.50,nan,nan,nan,False
12667,402.615,287.72,254.84,5784.50,nan,nan,nan,False
12668,402.644,287.79,254.75,5737.00,nan,nan,nan,False
12669,402.672,287.85,254.85,5726.50,nan,nan,nan,False
12670,402.709,287.65,254.77,5771.50,nan,nan,nan,False
12671,402.747,287.91,254.37,5721.00,nan,nan,nan,False
12672,402.778,287.62,254.71,5722.50,nan,nan,nan,False
12673,402.807,287.89,254.41,5722.00,nan,nan,nan,False
12674,402.840,287.75,254.80,5767.50,nan,nan,nan,False
12675,402.870,287.71,254.76,5732.50,nan,nan,nan,False
12676,402.910,287.85,254.40,5696.00,nan,nan,nan,False
12677,402.940,287.83,254.58,5739.50,nan,nan,nan,False
12678,402.971,287.98,254.60,5753.50,nan,nan,nan,False
12679,403.003,287.75,254.70,5669.50,nan,nan,nan,False
12680,403.032,287.95,254.92,5778.00,nan,nan,nan,False
12681,403.076,287.93,254.65,5707.00,nan,nan,nan,False
12682,403.105,287.84,254.98,5655.00,nan,nan,nan,False
12683,403.136,287.75,255.06,5736.00,nan,nan,nan,False
12684,403.168,287.78,255.13,5723.00,nan,nan,nan,False
12685,403.197,287.92,254.73,5738.50,nan,nan,nan,False
12686,403.242,287.59,254.96,5668.00,nan,nan,nan,False
12687,403.272,287.65,255.28,5725.00,nan,nan,nan,False
12688,403.305,287.69,255.18,5749.50,nan,nan,nan,False
12689,403.339,287.62,255.54,5729.50,nan,nan,nan,False
12690,403.371,287.73,255.54,5767.00,nan,nan,nan,False
12691,403.414,287.81,255.49,5698.50,nan,nan,nan,False
12692,403.447,287.96,255.55,5706.50,nan,nan,nan,False
12693,403.486,287.83,255.47,5747.00,nan,nan,nan,False
12694,403.519,287.71,255.58,5707.50,nan,nan,nan,False
12695,403.547,287.52,255.46,5731.00,nan,nan,nan,False
12696,403.586,287.63,255.31,5694.00,nan,nan,nan,False
12697,403.617,287.64,255.45,5692.50,nan,nan,nan,False
12698,403.647,287.69,255.47,5699.50,nan,nan,nan,False
12699,403.681,287.95,255.37,5654.00,nan,nan,nan,False
12700,403.715,287.42,255.69,5742.50,nan,nan,nan,False
12701,403.754,287.98,255.68,5649.50,nan,nan,nan,False
12702,403.787,287.55,255.99,5697.00,nan,nan,nan,False
12703,403.818,287.72,255.78,5703.00,nan,nan,nan,False
12704,403.848,287.89,255.73,5622.50,nan,nan,nan,False
12705,403.884,287.69,255.73,5752.00,nan,nan,nan,False
12706,403.924,287.97,255.70,5651.50,nan,nan,nan,False
12707,403.955,287.86,255.99,5647.00,nan,nan,nan,False
12708,403.987,287.56,255.86,5706.50,nan,nan,nan,False
12709,404.020,286.20,257.01,5924.50,nan,nan,nan,False
12710,404.055,287.85,255.66,5634.50,nan,nan,nan,False
12711,404.098,288.00,255.91,5636.00,nan,nan,nan,False
12712,404.131,287.97,255.58,5702.00,nan,nan,nan,False
12713,404.163,287.80,255.66,5688.00,nan,nan,nan,False
12714,404.197,287.67,255.90,5735.00,nan,nan,nan,False
12715,404.228,287.60,255.90,5649.50,nan,nan,nan,False
12716,404.271,287.73,255.77,5649.50,nan,nan,nan,False
12717,404.307,287.52,255.59,5681.50,nan,nan,nan,False
12718,404.337,287.72,255.70,5659.00,nan,nan,nan,False
12719,404.367,287.49,255.65,5744.00,nan,nan,nan,False
12720,404.401,288.03,255.39,5637.50,nan,nan,nan,False
12721,404.442,287.54,255.55,5670.00,nan,nan,nan,False
12722,404.472,287.89,255.61,5662.50,nan,nan,nan,False
12723,404.505,287.77,255.73,5610.00,nan,nan,nan,False
12724,404.537,287.65,255.55,5723.50,nan,nan,nan,False
12725,404.568,287.74,255.49,5680.50,nan,nan,nan,False
12726,404.607,287.72,255.61,5695.50,nan,nan,nan,False
12727,404.638,287.84,255.42,5645.00,nan,nan,nan,False
12728,404.669,287.89,255.93,5631.50,nan,nan,nan,False
12729,404.703,285.58,257.48,5955.50,nan,nan,nan,False
12730,404.733,287.54,256.04,5634.00,nan,nan,nan,False
12731,404.772,287.66,256.18,5617.00,nan,nan,nan,False
12732,404.804,287.90,256.06,5622.00,nan,nan,nan,False
12733,404.836,287.32,256.51,5650.00,nan,nan,nan,False
12734,404.865,287.97,255.84,5680.00,nan,nan,nan,False
12735,404.894,288.11,256.32,5581.00,nan,nan,nan,False
12736,404.940,287.76,256.13,5600.00,nan,nan,nan,False
12737,404.974,287.69,256.17,5546.50,nan,nan,nan,False
12738,405.004,287.76,256.40,5595.00,nan,nan,nan,False
12739,405.033,287.88,255.97,5646.50,nan,nan,nan,False
12740,405.063,287.99,255.88,5615.50,nan,nan,nan,False
12741,405.106,288.11,256.06,5587.50,nan,nan,nan,False
12742,405.145,287.89,256.11,5583.00,nan,nan,nan,False
12743,405.179,287.70,256.05,5604.50,nan,nan,nan,False
12744,405.213,288.10,255.74,5621.00,nan,nan,nan,False
12745,405.245,288.07,255.83,5597.50,nan,nan,nan,False
12746,405.284,287.84,255.87,5553.50,nan,nan,nan,False
12747,405.313,287.80,255.91,5586.00,nan,nan,nan,False
12748,405.342,287.92,255.78,5585.50,nan,nan,nan,False
12749,405.372,287.77,255.61,5621.50,nan,nan,nan,False
12750,405.404,287.72,255.86,5586.50,nan,nan,nan,False
12751,405.447,287.94,255.66,5571.50,nan,nan,nan,False
12752,405.479,287.88,255.59,5565.00,nan,nan,nan,False
12753,405.519,287.74,255.79,5587.00,nan,nan,nan,False
12754,405.547,287.85,255.77,5634.50,nan,nan,nan,False
12755,405.578,287.76,255.77,5600.00,nan,nan,nan,False
12756,405.617,288.17,255.83,5577.00,nan,nan,nan,False
12757,405.645,287.96,255.63,5566.50,nan,nan,nan,False
12758,405.673,287.80,255.72,5560.50,nan,nan,nan,False
12759,405.705,287.74,255.78,5587.00,nan,nan,nan,False
12760,405.740,287.84,255.72,5531.00,nan,nan,nan,False
12761,405.783,288.00,255.85,5556.00,nan,nan,nan,False
12762,405.818,287.94,255.71,5545.00,nan,nan,nan,False
12763,405.848,288.01,256.00,5577.50,nan,nan,nan,False
12764,405.886,287.91,255.73,5572.50,nan,nan,nan,False
12765,405.916,287.99,255.64,5553.50,nan,nan,nan,False
12766,405.957,287.87,255.90,5551.00,nan,nan,nan,False
12767,405.989,288.16,255.50,5552.00,nan,nan,nan,False
12768,406.021,288.05,255.57,5544.00,nan,nan,nan,False
12769,406.054,288.15,255.56,5627.50,nan,nan,nan,False
12770,406.087,287.97,255.75,5558.00,nan,nan,nan,False
12771,406.130,287.91,255.85,5550.00,nan,nan,nan,False
12772,406.161,288.06,255.54,5581.50,nan,nan,nan,False
12773,406.194,288.19,255.58,5565.50,nan,nan,nan,False
12774,406.223,287.93,255.87,5552.00,nan,nan,nan,False
12775,406.255,288.23,255.57,5546.50,nan,nan,nan,False
12776,406.303,288.33,255.67,5528.00,nan,nan,nan,False
12777,406.331,288.25,255.56,5553.00,nan,nan,nan,False
12778,406.361,288.12,255.58,5540.50,nan,nan,nan,False
12779,406.389,288.02,255.47,5516.00,nan,nan,nan,False
12780,406.423,288.32,255.50,5607.50,nan,nan,nan,False
12781,406.468,287.89,255.56,5535.00,nan,nan,nan,False
12782,406.500,288.09,255.70,5493.00,nan,nan,nan,False
12783,406.529,288.33,255.57,5515.00,nan,nan,nan,False
12784,406.558,288.20,255.76,5524.50,nan,nan,nan,False
12785,406.589,288.19,255.62,5543.50,nan,nan,nan,False
12786,406.632,288.05,255.67,5453.00,nan,nan,nan,False
12787,406.662,288.10,255.73,5473.00,nan,nan,nan,False
12788,406.695,287.92,255.65,5501.50,nan,nan,nan,False
12789,406.726,288.04,255.34,5466.00,nan,nan,nan,False
12790,406.755,287.93,255.91,5539.50,nan,nan,nan,False
12791,406.797,288.08,255.47,5506.00,nan,nan,nan,False
12792,406.828,288.15,255.17,5470.00,nan,nan,nan,False
12793,406.860,288.38,255.26,5460.50,nan,nan,nan,False
12794,406.888,288.40,255.04,5415.50,nan,nan,nan,False
12795,406.918,288.40,255.29,5526.00,nan,nan,nan,False
12796,406.962,288.54,255.16,5426.50,nan,nan,nan,False
12797,406.995,288.76,255.48,5517.00,nan,nan,nan,False
12798,407.023,288.93,255.07,5454.00,nan,nan,nan,False
12799,407.055,288.92,255.11,5420.00,nan,nan,nan,False
12800,407.095,288.76,255.37,5493.50,nan,nan,nan,False
12801,407.136,288.81,255.55,5474.50,nan,nan,nan,False
12802,407.164,288.83,255.31,5463.00,nan,nan,nan,False
12803,407.196,289.00,255.40,5449.00,nan,nan,nan,False
12804,407.228,289.09,255.45,5429.00,nan,nan,nan,False
12805,407.257,288.82,255.56,5463.00,nan,nan,nan,False
12806,407.301,289.16,255.24,5413.00,nan,nan,nan,False
12807,407.331,288.85,255.68,5450.50,nan,nan,nan,False
12808,407.364,289.20,255.35,5436.00,nan,nan,nan,False
12809,407.393,289.37,255.44,5442.50,nan,nan,nan,False
12810,407.426,288.92,255.61,5513.00,nan,nan,nan,False
12811,407.469,289.02,255.51,5474.00,nan,nan,nan,False
12812,407.505,289.21,255.19,5433.50,nan,nan,nan,False
12813,407.536,289.24,255.07,5427.50,nan,nan,nan,False
12814,407.566,289.25,254.97,5351.50,nan,nan,nan,False
12815,407.595,289.20,254.91,5464.50,nan,nan,nan,False
12816,407.636,289.45,254.96,5410.00,nan,nan,nan,False
12817,407.664,289.27,255.25,5454.00,nan,nan,nan,False
12818,407.694,289.58,254.83,5395.50,nan,nan,nan,False
12819,407.726,289.33,254.64,5396.00,nan,nan,nan,False
12820,407.755,289.39,254.89,5422.50,nan,nan,nan,False
12821,407.798,289.32,254.60,5435.50,nan,nan,nan,False
12822,407.828,289.63,254.41,5437.00,nan,nan,nan,False
12823,407.857,289.85,254.23,5467.50,nan,nan,nan,False
12824,407.890,290.21,253.88,5438.50,nan,nan,nan,False
12825,407.925,290.09,253.57,5439.00,nan,nan,nan,False
12826,407.968,290.18,253.55,5431.00,nan,nan,nan,False
12827,407.997,289.73,254.17,5438.50,nan,nan,nan,False
12828,408.029,289.63,254.30,5475.50,nan,nan,nan,False
12829,408.062,288.28,255.15,5441.50,nan,nan,nan,False
12830,408.095,288.56,255.00,5472.00,nan,nan,nan,False
12831,408.139,289.36,254.01,5428.50,nan,nan,nan,False
12832,408.172,290.08,253.55,5394.50,nan,nan,nan,False
12833,408.206,288.54,255.97,5352.00,nan,nan,nan,False
12834,408.239,286.04,258.73,5591.00,nan,nan,nan,False
12835,408.269,285.37,259.09,5794.00,nan,nan,nan,False
12836,408.314,284.60,259.71,5749.50,nan,nan,nan,False
12837,408.344,285.27,258.24,5675.50,nan,nan,nan,False
12838,408.373,284.96,257.13,5649.50,nan,nan,nan,False
12839,408.402,288.01,254.94,5381.00,nan,nan,nan,False
12840,408.431,288.60,254.08,5456.00,nan,nan,nan,False
12841,408.470,289.11,253.64,5448.00,nan,nan,nan,False
12842,408.498,288.34,255.16,5610.50,nan,nan,nan,False
12843,408.528,289.01,254.32,5427.50,nan,nan,nan,False
12844,408.559,284.08,259.45,6420.50,nan,nan,nan,False
12845,408.593,288.13,255.80,5482.50,nan,nan,nan,False
12846,408.637,283.94,260.50,6404.50,nan,nan,nan,False
12847,408.672,283.40,261.04,6379.00,nan,nan,nan,False
12848,408.710,280.12,260.98,6653.50,nan,nan,nan,False
12849,408.741,284.61,260.85,6117.00,nan,nan,nan,False
12850,408.774,286.09,259.29,5823.00,nan,nan,nan,False
12851,408.817,286.99,257.42,5644.00,nan,nan,nan,False
12852,408.847,287.46,257.70,5650.00,nan,nan,nan,False
12853,408.877,287.57,257.93,5736.00,nan,nan,nan,False
12854,408.907,288.74,256.59,5690.50,nan,nan,nan,False
12855,408.937,288.83,256.75,5785.50,nan,nan,nan,False
12856,408.981,288.73,256.92,5564.50,nan,nan,nan,False
12857,409.012,287.54,258.20,5590.00,nan,nan,nan,False
12858,409.044,287.57,258.21,5631.00,nan,nan,nan,False
12859,409.074,287.44,258.96,5619.50,nan,nan,nan,False
12860,409.113,287.40,259.43,5609.50,nan,nan,nan,False
12861,409.156,285.38,260.78,6043.00,nan,nan,nan,False
12862,409.189,284.65,260.80,6005.50,nan,nan,nan,False
12863,409.219,285.29,259.58,6041.00,nan,nan,nan,False
12864,409.248,286.15,258.50,6009.00,nan,nan,nan,False
12865,409.282,287.21,258.54,5724.00,nan,nan,nan,False
12866,409.326,288.62,257.41,5589.00,nan,nan,nan,False
12867,409.358,289.81,256.98,5565.50,nan,nan,nan,False
12868,409.392,289.13,257.29,5605.50,nan,nan,nan,False
12869,409.423,288.71,257.36,5604.00,nan,nan,nan,False
12870,409.453,288.39,257.55,5722.00,nan,nan,nan,False
12871,409.493,288.50,257.46,5507.00,nan,nan,nan,False
12872,409.524,288.50,257.33,5489.50,nan,nan,nan,False
12873,409.558,288.75,257.64,5583.50,nan,nan,nan,False
12874,409.590,288.40,258.03,5608.00,nan,nan,nan,False
12875,409.619,288.70,257.96,5666.00,nan,nan,nan,False
12876,409.660,288.10,258.27,5643.00,nan,nan,nan,False
12877,409.690,288.57,257.76,5702.50,nan,nan,nan,False
12878,409.725,288.58,257.70,5660.00,nan,nan,nan,False
12879,409.757,288.44,257.92,5673.00,nan,nan,nan,False
12880,409.787,288.20,258.18,5754.00,nan,nan,nan,False
12881,409.826,288.94,258.27,5666.00,nan,nan,nan,False
12882,409.857,288.61,258.48,5718.00,nan,nan,nan,False
12883,409.888,288.98,258.27,5677.00,nan,nan,nan,False
12884,409.924,288.85,258.15,5705.50,nan,nan,nan,False
12885,409.954,288.38,258.56,5826.00,nan,nan,nan,False
12886,409.993,288.81,258.34,5715.50,nan,nan,nan,False
12887,410.022,288.65,258.14,5684.00,nan,nan,nan,False
12888,410.055,288.69,258.24,5697.00,nan,nan,nan,False
12889,410.086,288.55,258.34,5719.50,nan,nan,nan,False
12890,410.116,288.91,258.58,5766.50,nan,nan,nan,False
12891,410.161,288.75,258.30,5706.50,nan,nan,nan,False
12892,410.194,289.26,257.91,5708.50,nan,nan,nan,False
12893,410.228,288.94,258.13,5727.00,nan,nan,nan,False
12894,410.262,288.74,258.51,5757.00,nan,nan,nan,False
12895,410.296,288.97,258.29,5760.50,nan,nan,nan,False
12896,410.345,288.91,258.61,5769.50,nan,nan,nan,False
12897,410.378,288.97,258.61,5716.50,nan,nan,nan,False
12898,410.412,288.76,258.36,5716.00,nan,nan,nan,False
12899,410.443,288.94,258.31,5733.00,nan,nan,nan,False
12900,410.475,288.79,258.53,5819.50,nan,nan,nan,False
12901,410.519,288.37,258.31,5876.00,nan,nan,nan,False
12902,410.549,288.93,258.35,5759.50,nan,nan,nan,False
12903,410.578,288.60,258.42,5861.00,nan,nan,nan,False
12904,410.608,288.45,258.28,5815.50,nan,nan,nan,False
12905,410.638,287.91,258.65,6000.00,nan,nan,nan,False
12906,410.680,288.22,258.07,5903.50,nan,nan,nan,False
12907,410.710,288.80,258.22,5810.50,nan,nan,nan,False
12908,410.749,287.98,258.34,5959.50,nan,nan,nan,False
12909,410.783,289.73,257.83,5757.50,nan,nan,nan,False
12910,410.816,288.71,258.30,5915.50,nan,nan,nan,False
12911,410.856,289.92,257.82,5714.50,nan,nan,nan,False
12912,410.886,288.93,258.16,5819.00,nan,nan,nan,False
12913,410.915,289.74,257.76,5758.00,nan,nan,nan,False
12914,410.945,289.05,257.94,5763.00,nan,nan,nan,False
12915,410.974,289.20,258.10,5862.50,nan,nan,nan,False
12916,411.014,289.12,258.38,5840.00,nan,nan,nan,False
12917,411.046,289.70,258.19,5763.50,nan,nan,nan,False
12918,411.079,289.31,258.67,5813.50,nan,nan,nan,False
12919,411.111,289.37,258.36,5724.00,nan,nan,nan,False
12920,411.146,288.48,258.78,5932.50,nan,nan,nan,False
12921,411.186,289.23,258.46,5694.50,nan,nan,nan,False
12922,411.216,289.10,258.56,5744.50,nan,nan,nan,False
12923,411.245,288.34,259.01,5835.50,nan,nan,nan,False
12924,411.276,288.95,258.70,5770.00,nan,nan,nan,False
12925,411.304,288.10,259.19,5919.00,nan,nan,nan,False
12926,411.346,288.66,258.89,5767.50,nan,nan,nan,False
12927,411.375,288.70,258.64,5730.50,nan,nan,nan,False
12928,411.406,289.35,258.59,5688.50,nan,nan,nan,False
12929,411.435,288.85,258.52,5671.00,nan,nan,nan,False
